idx,code,parent_code,depth,height,children_b,descendants_S,subtree_size,n_siblings,is_leaf,A_cumul_anc_logb,sector_share,b_eff,angular_log1p_b,radial_logS_over_h,k_orig_allnorm,mult_orig_allnorm,k_children_int,mult_children_int,k_desc_int,mult_desc_int,k_sustained_int,mult_sustained_int,k_pos_B1,mult_pos_B1,k_margin,mult_margin,norm_s1,norm_s3,norm_s8
33864,S66.422,S66.42,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9936,0.963,0.793
33865,S66.429,S66.42,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.963,0.7922
33867,S66.491,S66.49,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9931,0.9649,0.7945
33868,S66.492,S66.49,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9932,0.9648,0.7952
33869,S66.499,S66.49,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9933,0.9648,0.795
33872,S66.500,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9425,0.7723
33873,S66.501,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9425,0.774
33874,S66.502,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9415,0.7725
33875,S66.503,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9429,0.7738
33876,S66.504,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.942,0.7747
33877,S66.505,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.941,0.7734
33878,S66.506,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9427,0.7739
33879,S66.507,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9426,0.7752
33880,S66.508,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9414,0.7753
33881,S66.509,S66.50,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.995,0.9421,0.7734
33883,S66.510,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9379,0.7736
33884,S66.511,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9381,0.7746
33885,S66.512,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9378,0.7724
33886,S66.513,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9399,0.7747
33887,S66.514,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9371,0.7739
33888,S66.515,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9391,0.772
33889,S66.516,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9383,0.7735
33890,S66.517,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9384,0.7717
33891,S66.518,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9376,0.7715
33892,S66.519,S66.51,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9379,0.7737
33894,S66.520,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9558,0.7849
33895,S66.521,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9564,0.7871
33896,S66.522,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9554,0.7824
33897,S66.523,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9555,0.7844
33898,S66.524,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9554,0.7826
33899,S66.525,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9556,0.7819
33900,S66.526,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9554,0.7814
33901,S66.527,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9557,0.7831
33902,S66.528,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9562,0.7838
33903,S66.529,S66.52,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.996,0.9555,0.7832
33905,S66.590,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9367,0.7741
33906,S66.591,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9363,0.774
33907,S66.592,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9376,0.774
33908,S66.593,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9383,0.7753
33909,S66.594,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9374,0.773
33910,S66.595,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9394,0.7732
33911,S66.596,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9949,0.9375,0.7755
33912,S66.597,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9396,0.7731
33913,S66.598,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9948,0.9381,0.774
33914,S66.599,S66.59,6,0,0,0,1,10,True,14.9568,3.194e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.3573,2.0433,0.1151,0.7944,0.9947,0.9366,0.7736
33917,S66.801,S66.80,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9677,0.7917
33918,S66.802,S66.80,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9935,0.9678,0.7925
33919,S66.809,S66.80,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9938,0.9677,0.793
33921,S66.811,S66.81,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9946,0.966,0.7956
33922,S66.812,S66.81,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9945,0.9658,0.7945
33923,S66.819,S66.81,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9945,0.966,0.7948
33925,S66.821,S66.82,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9936,0.9657,0.7937
33926,S66.822,S66.82,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9937,0.9661,0.7937
33927,S66.829,S66.82,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9936,0.966,0.7943
33929,S66.891,S66.89,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9947,0.9673,0.7991
33930,S66.892,S66.89,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9947,0.9678,0.8001
33931,S66.899,S66.89,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9945,0.9678,0.7984
33934,S66.901,S66.90,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9631,0.7888
33935,S66.902,S66.90,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9636,0.7895
33936,S66.909,S66.90,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9639,0.7891
33938,S66.911,S66.91,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9555,0.7849
33939,S66.912,S66.91,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9556,0.7841
33940,S66.919,S66.91,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9556,0.7846
33942,S66.921,S66.92,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9955,0.9542,0.7839
33943,S66.922,S66.92,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9955,0.9544,0.7888
33944,S66.929,S66.92,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.9955,0.9544,0.7863
33946,S66.991,S66.99,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9596,0.7856
33947,S66.992,S66.99,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9591,0.7864
33948,S66.999,S66.99,6,0,0,0,1,3,True,13.9452,8.783e-07,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.565,3.0957,0.1151,0.7944,0.996,0.9596,0.7855
33957,S67.190,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9952,0.9545,0.7999
33958,S67.191,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9951,0.9546,0.8006
33959,S67.192,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9952,0.9547,0.8008
33960,S67.193,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9953,0.9546,0.7984
33961,S67.194,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9951,0.9544,0.8005
33962,S67.195,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9951,0.9547,0.8006
33963,S67.196,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9952,0.9544,0.8008
33964,S67.197,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9951,0.9547,0.7999
33965,S67.198,S67.19,6,0,0,0,1,9,True,14.0994,7.529e-07,1.0,0.0,0.0,-1.0,7.3891,0.6934,0.2499,-0.6977,4.0363,0.8199,0.194,-0.5343,2.9113,0.1151,0.7944,0.9951,0.9547,0.802
33985,S68.011,S68.01,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.954,0.7873
33986,S68.012,S68.01,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9541,0.7895
33987,S68.019,S68.01,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9543,0.7877
33989,S68.021,S68.02,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9585,0.7887
33990,S68.022,S68.02,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9574,0.7873
33991,S68.029,S68.02,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9574,0.7874
33994,S68.110,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9954,0.9443,0.768
33995,S68.111,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9441,0.7693
33996,S68.112,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9441,0.7699
33997,S68.113,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9954,0.9442,0.7698
33998,S68.114,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9954,0.944,0.7692
33999,S68.115,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9442,0.7698
34000,S68.116,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9442,0.7702
34001,S68.117,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9954,0.944,0.7729
34002,S68.118,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9442,0.7711
34003,S68.119,S68.11,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9955,0.9441,0.7702
34005,S68.120,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9551,0.7683
34006,S68.121,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.995,0.9552,0.7689
34007,S68.122,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9551,0.7707
34008,S68.123,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.995,0.9553,0.7705
34009,S68.124,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.995,0.9551,0.7702
34010,S68.125,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9952,0.9552,0.7694
34011,S68.126,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9551,0.7688
34012,S68.127,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9557,0.772
34013,S68.128,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9552,0.7711
34014,S68.129,S68.12,6,0,0,0,1,10,True,14.1947,6.844e-07,1.0,0.0,0.0,-1.0,7.3891,0.8508,0.1824,-0.6646,3.7779,1.0,0.1353,-0.5151,2.8018,0.1151,0.7944,0.9951,0.9551,0.7681
34017,S68.411,S68.41,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9716,0.7934
34018,S68.412,S68.41,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9715,0.7951
34019,S68.419,S68.41,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.996,0.9716,0.7939
34021,S68.421,S68.42,6,0,0,0,1,3,True,13.1831,1.8822e-06,1.0,0.0,0.0,-1.0,7.3891,-0.4938,2.6845,-0.9472,6.6488,-0.5386,2.9365,-0.7119,4.1529,0.1151,0.7944,0.995,0.9716,0.7957
